ID,Benchmark,?Solved,Counterexample,Bound,Time,#Iters,#Backtracking,%Backtracking Type 2,Unsat core sizes,M sizes,AST size,nodes changed
1742,spider_bak-game_injury-0013.txt,True,"{'stadium': [['id', 'name', 'home_games', 'average_attendance', 'total_attendance', 'capacity_percentage'], [356, '423', 423, 423, 423, 423]], 'game': [['id', 'stadium_id', 'season', 'date', 'home_team', 'away_team', 'score', 'competition'], [423, 356, 2011, '365', None, None, '368', None]], 'injury_accident': [['id', 'game_id', 'player', 'injury', 'number_of_matches', 'source'], [355, None, '362', '424', None, '364'], [354, None, None, None, '371', None]]}",2.0,5.781655,6.0,3.0,0.3333333333333333,"[1, 6, 147]","[195, 195, 195]",224.0,"[50, 6, 131]"
1743,spider_bak-game_injury-0013.txt,True,"{'stadium': [['id', 'name', 'home_games', 'average_attendance', 'total_attendance', 'capacity_percentage'], [354, '355', 355, 355, 355, 355], [359, '355', 355, 355, 355, 355]], 'game': [['id', 'stadium_id', 'season', 'date', 'home_team', 'away_team', 'score', 'competition'], [356, None, -274, '355', '355', '355', '355', '355'], [355, 359, 2011, '368', '369', '370', '371', '372']], 'injury_accident': [['id', 'game_id', 'player', 'injury', 'number_of_matches', 'source'], [358, 355, '364', '365', None, None], [357, 355, '373', None, None, '376']]}",2.0,5.713445,4.0,1.0,0.0,[2],[195],224.0,[51]
1744,spider_bak-game_injury-0013.txt,True,"{'stadium': [['id', 'name', 'home_games', 'average_attendance', 'total_attendance', 'capacity_percentage'], [367, '363', 363, 363, 363, 363], [364, '363', 363, 363, 363, 363]], 'game': [['id', 'stadium_id', 'season', 'date', 'home_team', 'away_team', 'score', 'competition'], [363, None, None, None, None, '379', None, None], [362, 367, 2011, '382', '383', '384', '385', '386']], 'injury_accident': [['id', 'game_id', 'player', 'injury', 'number_of_matches', 'source'], [366, None, None, None, '375', '376'], [365, 363, '387', '388', None, None]]}",2.0,16.855892,5.0,2.0,0.5,"[1, 195]","[200, 200]",231.0,"[50, 174]"
1745,spider_bak-game_injury-0013.txt,True,"{'stadium': [['id', 'name', 'home_games', 'average_attendance', 'total_attendance', 'capacity_percentage'], [372, '371', 371, 371, 371, 371], [370, '371', 371, 371, 371, 371]], 'game': [['id', 'stadium_id', 'season', 'date', 'home_team', 'away_team', 'score', 'competition'], [371, 372, 2011, None, None, '382', '383', '384']], 'injury_accident': [['id', 'game_id', 'player', 'injury', 'number_of_matches', 'source'], [369, 371, None, '484', None, None], [368, 371, '385', '484', '386', None]]}",2.0,7.171047,4.0,1.0,0.0,[1],[209],238.0,[50]
1746,spider_bak-game_injury-0013.txt,True,"{'stadium': [['id', 'name', 'home_games', 'average_attendance', 'total_attendance', 'capacity_percentage'], [362, '475', 475, 475, 475, 475], [361, '475', 475, 475, 475, 475]], 'game': [['id', 'stadium_id', 'season', 'date', 'home_team', 'away_team', 'score', 'competition'], [475, 362, 2011, '371', None, '373', '374', None]], 'injury_accident': [['id', 'game_id', 'player', 'injury', 'number_of_matches', 'source'], [360, 475, '367', '368', '369', '370'], [359, 475, None, '368', '377', None]]}",2.0,4.685138,4.0,1.0,0.0,[1],[200],229.0,[50]
1747,spider_bak-game_injury-0013.txt,True,"{'stadium': [['id', 'name', 'home_games', 'average_attendance', 'total_attendance', 'capacity_percentage'], [358, '357', 357, 357, 357, 357], [359, '357', 357, 357, 357, 357]], 'game': [['id', 'stadium_id', 'season', 'date', 'home_team', 'away_team', 'score', 'competition'], [357, None, 2011, '370', '371', '372', '373', None], [464, None, -737, '357', '357', '357', '357', '357']], 'injury_accident': [['id', 'game_id', 'player', 'injury', 'number_of_matches', 'source'], [362, 357, '367', '475', None, '369'], [361, 357, None, '475', '376', '377']]}",2.0,6.020005,4.0,1.0,0.0,[1],[198],227.0,[50]
1748,spider_bak-game_injury-0013.txt,True,"{'stadium': [['id', 'name', 'home_games', 'average_attendance', 'total_attendance', 'capacity_percentage'], [361, '360', 360, 360, 360, 360], [359, '360', 360, 360, 360, 360]], 'game': [['id', 'stadium_id', 'season', 'date', 'home_team', 'away_team', 'score', 'competition'], [499, None, -274, '360', '360', '360', '360', '360'], [360, 361, 2011, '369', '370', '371', '372', '373']], 'injury_accident': [['id', 'game_id', 'player', 'injury', 'number_of_matches', 'source'], [358, 360, '366', None, None, None], [357, 360, None, '521', '375', '376']]}",2.0,3.98644,4.0,1.0,0.0,[2],[198],227.0,[51]
1749,spider_bak-game_injury-0013.txt,True,"{'stadium': [['id', 'name', 'home_games', 'average_attendance', 'total_attendance', 'capacity_percentage'], [373, '489', 489, 489, 489, 489], [372, '489', 489, 489, 489, 489]], 'game': [['id', 'stadium_id', 'season', 'date', 'home_team', 'away_team', 'score', 'competition'], [489, 372, 2011, '383', '384', '385', '386', '387'], [487, None, None, '489', '489', '489', '489', '489']], 'injury_accident': [['id', 'game_id', 'player', 'injury', 'number_of_matches', 'source'], [375, 489, None, '488', None, '382'], [374, 489, None, '488', None, None]]}",2.0,5.27101,4.0,1.0,0.0,[1],[211],242.0,[50]
1750,spider_bak-game_injury-0013.txt,True,"{'stadium': [['id', 'name', 'home_games', 'average_attendance', 'total_attendance', 'capacity_percentage'], [410, '409', 409, 409, 409, 409], [407, '409', 409, 409, 409, 409]], 'game': [['id', 'stadium_id', 'season', 'date', 'home_team', 'away_team', 'score', 'competition'], [409, 410, 2011, '420', '421', None, '423', '424'], [408, None, None, '409', '409', '409', '409', '409']], 'injury_accident': [['id', 'game_id', 'player', 'injury', 'number_of_matches', 'source'], [412, 409, '417', '524', '418', None], [411, 409, '425', '524', '426', None]]}",2.0,2.964556,3.0,0.0,,[],[],252.0,[]
1751,spider_bak-game_injury-0013.txt,True,"{'stadium': [['id', 'name', 'home_games', 'average_attendance', 'total_attendance', 'capacity_percentage'], [377, None, None, None, None, None]], 'game': [['id', 'stadium_id', 'season', 'date', 'home_team', 'away_team', 'score', 'competition'], [448, None, 2011, None, '385', None, None, '388'], [449, 377, 2011, None, None, None, None, None]], 'injury_accident': [['id', 'game_id', 'player', 'injury', 'number_of_matches', 'source'], [379, None, None, None, '396', None]]}",2.0,8.690075,5.0,2.0,0.5,"[1, 199]","[211, 211]",245.0,"[50, 177]"
1752,spider_bak-game_injury-0013.txt,True,"{'stadium': [['id', 'name', 'home_games', 'average_attendance', 'total_attendance', 'capacity_percentage'], [367, None, None, None, None, None], [368, None, None, None, None, None]], 'game': [['id', 'stadium_id', 'season', 'date', 'home_team', 'away_team', 'score', 'competition'], [366, None, 2011, None, None, None, None, '384'], [444, 368, -530, None, None, None, None, None]], 'injury_accident': [['id', 'game_id', 'player', 'injury', 'number_of_matches', 'source'], [370, 444, None, None, '378', None], [369, None, None, None, None, None]]}",2.0,4.112581,4.0,1.0,0.0,[2],[199],235.0,[51]
1753,spider_bak-game_injury-0013.txt,True,"{'stadium': [['id', 'name', 'home_games', 'average_attendance', 'total_attendance', 'capacity_percentage'], [362, '360', 360, 360, 360, 360], [363, '360', 360, 360, 360, 360]], 'game': [['id', 'stadium_id', 'season', 'date', 'home_team', 'away_team', 'score', 'competition'], [361, None, None, '360', '360', '360', '360', '360'], [360, 363, 2011, '374', '375', '376', '377', '378']], 'injury_accident': [['id', 'game_id', 'player', 'injury', 'number_of_matches', 'source'], [365, 360, None, '371', '372', '373'], [364, 360, None, '371', None, None]]}",2.0,7.120915,4.0,1.0,0.0,[1],[198],230.0,[50]
1754,spider_bak-game_injury-0013.txt,True,"{'stadium': [['id', 'name', 'home_games', 'average_attendance', 'total_attendance', 'capacity_percentage'], [362, '526', 526, 526, 526, 526], [364, '526', 526, 526, 526, 526]], 'game': [['id', 'stadium_id', 'season', 'date', 'home_team', 'away_team', 'score', 'competition'], [526, 364, 2011, '372', '373', '374', '375', '376'], [363, None, None, '526', '526', '526', '526', '526']], 'injury_accident': [['id', 'game_id', 'player', 'injury', 'number_of_matches', 'source'], [361, 526, None, None, None, None], [360, 526, '377', '528', '378', '379']]}",2.0,8.730391,5.0,2.0,0.5,"[1, 193]","[198, 198]",230.0,"[50, 173]"
1755,spider_bak-game_injury-0013.txt,True,"{'stadium': [['id', 'name', 'home_games', 'average_attendance', 'total_attendance', 'capacity_percentage'], [369, '370', 370, 370, 370, 370], [371, '370', 370, 370, 370, 370]], 'game': [['id', 'stadium_id', 'season', 'date', 'home_team', 'away_team', 'score', 'competition'], [370, 371, 2011, '380', '381', '382', '383', '384']], 'injury_accident': [['id', 'game_id', 'player', 'injury', 'number_of_matches', 'source'], [368, 370, '376', '377', None, '379'], [367, 370, None, '377', None, None]]}",2.0,4.922803,4.0,1.0,0.0,[1],[203],237.0,[50]
1756,spider_bak-game_injury-0013.txt,True,"{'stadium': [['id', 'name', 'home_games', 'average_attendance', 'total_attendance', 'capacity_percentage'], [378, '375', 375, 375, 375, 375], [377, '375', 375, 375, 375, 375]], 'game': [['id', 'stadium_id', 'season', 'date', 'home_team', 'away_team', 'score', 'competition'], [375, None, -746, None, '391', None, None, '394'], [454, None, 2011, '395', None, '397', '398', '399']], 'injury_accident': [['id', 'game_id', 'player', 'injury', 'number_of_matches', 'source'], [380, 375, '386', '387', '388', '389'], [379, None, '400', None, '402', '403']]}",2.0,10.160541,5.0,2.0,0.5,"[1, 192]","[212, 212]",244.0,"[50, 174]"
1757,spider_bak-game_injury-0013.txt,True,"{'stadium': [['id', 'name', 'home_games', 'average_attendance', 'total_attendance', 'capacity_percentage'], [367, '432', 432, 432, 432, 432]], 'game': [['id', 'stadium_id', 'season', 'date', 'home_team', 'away_team', 'score', 'competition'], [432, 367, -746, '377', None, None, None, None], [365, None, None, '432', '432', '432', '432', '432']], 'injury_accident': [['id', 'game_id', 'player', 'injury', 'number_of_matches', 'source'], [366, 432, '373', None, None, None]]}",2.0,7.464225,5.0,2.0,0.5,"[1, 190]","[203, 203]",235.0,"[50, 171]"
1758,spider_bak-game_injury-0013.txt,True,"{'stadium': [['id', 'name', 'home_games', 'average_attendance', 'total_attendance', 'capacity_percentage']], 'game': [['id', 'stadium_id', 'season', 'date', 'home_team', 'away_team', 'score', 'competition'], [367, None, None, None, None, None, None, None]], 'injury_accident': [['id', 'game_id', 'player', 'injury', 'number_of_matches', 'source'], [363, 367, None, '430', None, '374']]}",2.0,15.216448,5.0,2.0,0.5,"[1, 197]","[201, 201]",233.0,"[50, 176]"
1759,spider_bak-game_injury-0013.txt,True,"{'stadium': [['id', 'name', 'home_games', 'average_attendance', 'total_attendance', 'capacity_percentage'], [363, '366', 366, 366, 366, 366], [367, '366', 366, 366, 366, 366]], 'game': [['id', 'stadium_id', 'season', 'date', 'home_team', 'away_team', 'score', 'competition'], [366, 367, 2011, '375', '376', '377', '378', '379']], 'injury_accident': [['id', 'game_id', 'player', 'injury', 'number_of_matches', 'source'], [365, 366, None, '525', None, None], [364, 366, None, '526', None, None]]}",2.0,2.80171,4.0,1.0,0.0,[1],[201],233.0,[50]
1760,spider_bak-game_injury-0013.txt,True,"{'stadium': [['id', 'name', 'home_games', 'average_attendance', 'total_attendance', 'capacity_percentage'], [378, '542', 542, 542, 542, 542], [379, '542', 542, 542, 542, 542]], 'game': [['id', 'stadium_id', 'season', 'date', 'home_team', 'away_team', 'score', 'competition'], [542, 378, 2011, '389', '390', '391', '392', '393'], [539, None, None, '542', '542', '542', '542', '542']], 'injury_accident': [['id', 'game_id', 'player', 'injury', 'number_of_matches', 'source'], [381, 542, '386', '540', '387', None], [380, 542, '394', None, '395', None]]}",2.0,4.659683,4.0,1.0,0.0,[1],[214],248.0,[50]
1761,spider_bak-game_injury-0013.txt,True,"{'stadium': [['id', 'name', 'home_games', 'average_attendance', 'total_attendance', 'capacity_percentage'], [413, '414', 414, 414, 414, 414], [416, '414', 414, 414, 414, 414]], 'game': [['id', 'stadium_id', 'season', 'date', 'home_team', 'away_team', 'score', 'competition'], [415, 413, -612, '414', '414', '414', '414', '414'], [414, 416, -669, '419', '420', None, '422', '423']], 'injury_accident': [['id', 'game_id', 'player', 'injury', 'number_of_matches', 'source'], [412, 414, '478', '426', '479', '480'], [411, 414, None, None, None, '483']]}",2.0,11.082007,5.0,2.0,0.5,"[1, 238]","[242, 242]",281.0,"[50, 217]"
1762,spider_bak-game_injury-0013.txt,True,"{'stadium': [['id', 'name', 'home_games', 'average_attendance', 'total_attendance', 'capacity_percentage'], [407, '406', 406, 406, 406, 406], [402, '406', 406, 406, 406, 406]], 'game': [['id', 'stadium_id', 'season', 'date', 'home_team', 'away_team', 'score', 'competition'], [406, None, None, None, None, None, '413', '414'], [405, 407, None, '415', '416', '417', None, None]], 'injury_accident': [['id', 'game_id', 'player', 'injury', 'number_of_matches', 'source'], [404, 406, None, None, None, '474'], [403, 405, None, '479', None, None]]}",2.0,13.222002,5.0,2.0,0.5,"[1, 226]","[230, 230]",271.0,"[50, 205]"
1763,spider_bak-game_injury-0013.txt,True,"{'stadium': [['id', 'name', 'home_games', 'average_attendance', 'total_attendance', 'capacity_percentage'], [397, '473', 473, 473, 473, 473], [396, '473', 473, 473, 473, 473]], 'game': [['id', 'stadium_id', 'season', 'date', 'home_team', 'away_team', 'score', 'competition'], [471, 396, 2011, '403', '404', None, None, None], [473, None, -669, None, None, None, None, None]], 'injury_accident': [['id', 'game_id', 'player', 'injury', 'number_of_matches', 'source'], [399, 473, None, '472', None, None], [398, None, None, '474', '469', None]]}",2.0,13.181001,5.0,2.0,0.5,"[1, 225]","[229, 229]",266.0,"[50, 204]"
1764,spider_bak-game_injury-0013.txt,True,"{'stadium': [['id', 'name', 'home_games', 'average_attendance', 'total_attendance', 'capacity_percentage'], [400, '396', 396, 396, 396, 396], [399, '396', 396, 396, 396, 396]], 'game': [['id', 'stadium_id', 'season', 'date', 'home_team', 'away_team', 'score', 'competition'], [397, None, None, None, '407', None, None, '410'], [396, None, -669, None, None, None, None, None]], 'injury_accident': [['id', 'game_id', 'player', 'injury', 'number_of_matches', 'source'], [403, 396, '470', None, None, '472'], [402, 397, None, '419', None, None]]}",2.0,2.040274,4.0,1.0,0.0,[1],[229],266.0,[50]
1765,spider_bak-game_injury-0013.txt,True,"{'stadium': [['id', 'name', 'home_games', 'average_attendance', 'total_attendance', 'capacity_percentage'], [407, '404', 404, 404, 404, 404]], 'game': [['id', 'stadium_id', 'season', 'date', 'home_team', 'away_team', 'score', 'competition'], [404, 407, -612, None, '411', None, '413', None]], 'injury_accident': [['id', 'game_id', 'player', 'injury', 'number_of_matches', 'source'], [406, 404, '469', None, '470', '471'], [405, 404, None, None, None, None]]}",2.0,12.63398,5.0,2.0,0.5,"[1, 230]","[234, 234]",273.0,"[50, 209]"
1766,spider_bak-game_injury-0013.txt,True,"{'stadium': [['id', 'name', 'home_games', 'average_attendance', 'total_attendance', 'capacity_percentage'], [410, '-612', -612, -612, -612, -612]], 'game': [['id', 'stadium_id', 'season', 'date', 'home_team', 'away_team', 'score', 'competition'], [466, None, -612, '-612', '-612', '-612', '-612', '-612'], [467, 410, -669, '-612', '-612', '-612', '-612', '-612']], 'injury_accident': [['id', 'game_id', 'player', 'injury', 'number_of_matches', 'source']]}",2.0,2.217977,5.0,2.0,0.0,"[1, 2]","[243, 243]",280.0,"[50, 2]"
1767,spider_bak-game_injury-0013.txt,True,"{'stadium': [['id', 'name', 'home_games', 'average_attendance', 'total_attendance', 'capacity_percentage']], 'game': [['id', 'stadium_id', 'season', 'date', 'home_team', 'away_team', 'score', 'competition'], [468, None, -612, None, None, None, None, None]], 'injury_accident': [['id', 'game_id', 'player', 'injury', 'number_of_matches', 'source'], [404, 468, '465', '414', None, None]]}",2.0,8.537096,5.0,2.0,0.5,"[1, 230]","[234, 234]",271.0,"[50, 209]"
1768,spider_bak-game_injury-0013.txt,True,"{'stadium': [['id', 'name', 'home_games', 'average_attendance', 'total_attendance', 'capacity_percentage'], [401, '400', 400, 400, 400, 400]], 'game': [['id', 'stadium_id', 'season', 'date', 'home_team', 'away_team', 'score', 'competition'], [400, 401, -669, None, None, None, None, '410']], 'injury_accident': [['id', 'game_id', 'player', 'injury', 'number_of_matches', 'source'], [403, 400, None, None, None, None], [402, 400, '466', None, None, '468']]}",2.0,9.354763,6.0,3.0,0.3333333333333333,"[1, 8, 210]","[232, 232, 232]",269.0,"[50, 8, 189]"
